Supplier.Name,Stage.Invoked,Reporting.Month,REPORTED.Total.Monthly.Potable.Water.Production.2014.2015,REPORTED.Total.Monthly.Potable.Water.Production.2013,REPORTED.Units,Total.Population.Served,Optional...Implementation,Conservation.Standard..starting.in.June.2015.,lat,long,liters.2014.2015,liters.2013,liters.normalized,liters.2014.2015.capita,capita.normalized,Month,Year,datesIdx
Lemoore,Stage 1,14-Nov,159366000,172908000,G,25281,,NULL,37.7874848,-122.295318,603266053.9,654528110.5,0.01922243,23862.42846,0.006142535,Nov,14,14-Nov
Lemoore,Stage 1,14-Oct,205834000,223710000,G,25281,,NULL,37.7874848,-122.295318,779166603.6,846834638,0.024827314,30820.24459,0.007933578,Oct,14,14-Oct
Lemoore,Stage 1,14-Sep,227128000,254390000,G,25281,,NULL,37.7874848,-122.295318,859773178.1,962971094.6,0.027395757,34008.66968,0.008754325,Sep,14,14-Sep
Lemoore,Stage 1,14-Aug,257037000,282965000,G,25281,"Implemented Stage 1 of City's Urgency Water Conservation Ordinance on August 1, 2014",NULL,37.7874848,-122.295318,972991081.6,1071139258,0.031003325,38487.04883,0.009907124,Aug,14,14-Aug
Lemoore,Stage 1,14-Jul,280327000,296652000,G,25281,,NULL,37.7874848,-122.295318,1061153339,1122950199,0.033812521,41974.34198,0.010804804,Jul,14,14-Jul
Lemoore,None,14-Jun,265231000,291387000,G,25281,,NULL,37.7874848,-122.295318,1004008752,1103020002,0.03199167,39713.96511,0.010222951,Jun,14,14-Jun
Reedley,2,15-Aug,156,193,MG,24194,,24%,32.9655238,-117.2151151,590524355.3,730584619.1,0.01881643,24407.88441,0.006282943,Aug,15,15-Aug
Reedley,2,15-Jul,149,228.68,MG,24194,,24%,32.9655238,-117.2151151,564026467.6,865648138.3,0.017972103,23312.65882,0.006001016,Jul,15,15-Jul
Reedley,2,15-Jun,153.67,179.15,MG,24195,,24%,32.9655238,-117.2151151,581704344.1,678156655.5,0.018535389,24042.33702,0.006188846,Jun,15,15-Jun
Reedley,2,15-May,113.66,104.55,MG,24194,,NULL,32.9655238,-117.2151151,430249988.6,395764880.5,0.013709458,17783.33424,0.004577688,May,15,15-May
Reedley,1,15-Apr,105.37,148.94,MG,24194,,NULL,32.9655238,-117.2151151,398868918.7,563799342.9,0.012709533,16486.27423,0.004243806,Apr,15,15-Apr
Reedley,1,15-Mar,88.32,92.42,MG,24194,,NULL,32.9655238,-117.2151151,334327635,349847826.4,0.010652994,13818.61763,0.003557113,Mar,15,15-Mar
Reedley,1,15-Feb,63,69,MG,24194,,NULL,32.9655238,-117.2151151,238480989.7,261193464.9,0.007598943,9857.030241,0.002537343,Feb,15,15-Feb
Reedley,1,15-Jan,66,77,MG,24194,,NULL,32.9655238,-117.2151151,249837227.3,291476765.1,0.007960797,10326.41263,0.002658168,Jan,15,15-Jan
Reedley,1,14-Dec,71,87,MG,24194,,NULL,32.9655238,-117.2151151,268764289.9,329330890.5,0.008563888,11108.71662,0.002859545,Dec,14,14-Dec
Reedley,1,14-Nov,67,91,MG,24194,,NULL,32.9655238,-117.2151151,253622639.8,344472540.6,0.008081415,10482.87343,0.002698444,Nov,14,14-Nov
Reedley,1,14-Oct,131,145,MG,24194,,NULL,32.9655238,-117.2151151,495889042,548884817.5,0.015800976,20496.36447,0.005276061,Oct,14,14-Oct
Reedley,1,14-Sep,170,182,MG,24194,,NULL,32.9655238,-117.2151151,643520130.8,688945081.2,0.020505084,26598.33557,0.006846797,Sep,14,14-Sep
Reedley,1,14-Aug,149,193,MG,24194,,NULL,32.9655238,-117.2151151,564026467.6,730584619.1,0.017972103,23312.65882,0.006001016,Aug,14,14-Aug
Reedley,1,14-Jul,197,229,MG,24194,,NULL,32.9655238,-117.2151151,745726269.2,866859470.3,0.023761773,30822.7771,0.00793423,Jul,14,14-Jul
Reedley,1,14-Jun,195,229,MG,24194,,NULL,32.9655238,-117.2151151,738155444.2,866859470.3,0.023520537,30509.85551,0.007853679,Jun,14,14-Jun
Cordova,Stage 2 of the WSCP; Stage 1 of CPUC Schedule 14.1,15-Aug,1280.6,2012.5,AF,43767,NULL,36%,36.778261,-119.4179324,1579595077,2482379425,0.050332115,36091.00639,0.009290348,Aug,15,15-Aug
Cordova,Stage 2 of the WSCP; Stage 1 of CPUC Schedule 14.1,15-Jul,1254.9,2071.8,AF,43767,NULL,36%,36.778261,-119.4179324,1547894629,2555524816,0.049322014,35366.70617,0.009103903,Jul,15,15-Jul
Cordova,Stage 2 of the WSCP; Stage 1 of CPUC Schedule 14.1,15-Jun,1141.5,1866.7,AF,43767,NULL,36%,36.778261,-119.4179324,1408017945,2302537974,0.044864992,32170.76667,0.008281222,Jun,15,15-Jun
Cordova,Stage 2 of the WSCP; Stage 0 of CPUC Schedule 14.1,15-May,1033.7,1734,AF,43767,NULL,NULL,36.778261,-119.4179324,1275048751,2138855117,0.040628071,29132.65134,0.007499167,May,15,15-May
Cordova,Stage 2,15-Apr,948.2,1179.4,AF,43767,NULL,NULL,36.778261,-119.4179324,1169586172,1454766854,0.037267618,26723.01441,0.006878891,Apr,15,15-Apr
Cordova,Stage 2,15-Mar,872.4,1046.1,AF,43767,NULL,NULL,36.778261,-119.4179324,1076088353,1290343909,0.034288409,24586.7515,0.006328986,Mar,15,15-Mar
Cordova,Stage 2,15-Feb,598.9,721.1,AF,43767,NULL,NULL,36.778261,-119.4179324,738731447.3,889462759.5,0.023538891,16878.73163,0.00434483,Feb,15,15-Feb
Cordova,Stage 2,15-Jan,697,692.2,AF,43767,NULL,NULL,36.778261,-119.4179324,859735880.4,853815174.2,0.027394568,19643.47295,0.005056515,Jan,15,15-Jan
Cordova,Stage 2,14-Dec,736.3,829.8,AF,43767,NULL,NULL,36.778261,-119.4179324,908211662.5,1023542085,0.028939197,20751.06044,0.005341624,Dec,14,14-Dec
Cordova,Stage 2,14-Nov,882.4,1094.4,AF,43767,NULL,NULL,36.778261,-119.4179324,1088423158,1349921015,0.034681445,24868.58038,0.006401533,Nov,14,14-Nov
Cordova,Stage 2,14-Oct,1269.8,1452.6,AF,43767,NULL,NULL,36.778261,-119.4179324,1566273488,1791753716,0.049907637,35786.6312,0.009211998,Oct,14,14-Oct
Cordova,Stage 2,14-Sep,1476.4,1693.9,AF,43767,NULL,NULL,36.778261,-119.4179324,1821110551,2089392551,0.058027748,41609.21586,0.010710816,Sep,14,14-Sep
Cordova,Stage 2,14-Aug,1639.1,2012.5,AF,43767,NULL,NULL,36.778261,-119.4179324,2021797821,2482379425,0.064422434,46194.57174,0.011891153,Aug,14,14-Aug
Cordova,Stage 2,14-Jul,1754.4,2071.8,AF,43767,NULL,NULL,36.778261,-119.4179324,2164018118,2555524816,0.068954133,49444.05873,0.012727618,Jul,14,14-Jul
Cordova,Stage 2,14-Jun,1636.2,1866.7,AF,43767,NULL,NULL,36.778261,-119.4179324,2018220728,2302537974,0.064308454,46112.84137,0.011870114,Jun,14,14-Jun
Bay Point,Stage 2 of the WSCP; Stage 1 of CPUC Schedule 14.1,15-Aug,153,210.8,AF,22258,NULL,12%,36.778261,-119.4179324,188722510.3,260017680.9,0.006013442,8478.861997,0.002182582,Aug,15,15-Aug
Bay Point,Stage 2 of the WSCP; Stage 1 of CPUC Schedule 14.1,15-Jul,151.1,220.9,AF,22258,NULL,12%,36.778261,-119.4179324,186378897.5,272475833.5,0.005938765,8373.56894,0.002155478,Jul,15,15-Jul
Bay Point,Stage 2 of the WSCP; Stage 1 of CPUC Schedule 14.1,15-Jun,143.6,209.6,AF,22258,NULL,12%,36.778261,-119.4179324,177127794,258537504.4,0.005643989,7957.93845,0.002048489,Jun,15,15-Jun
Bay Point,Stage 2 of the WSCP; Stage 0 of CPUC Schedule 14.1,15-May,145.5,199.5,AF,22258,NULL,NULL,36.778261,-119.4179324,179471406.9,246079351.7,0.005718665,8063.231507,0.002075593,May,15,15-May
Bay Point,Stage 2,15-Apr,137.9,159.6,AF,22258,NULL,NULL,36.778261,-119.4179324,170096955.4,196863481.4,0.005419958,7642.059277,0.001967177,Apr,15,15-Apr
Bay Point,Stage 2,15-Mar,138.7,150.3,AF,22258,NULL,NULL,36.778261,-119.4179324,171083739.8,185392113.1,0.005451401,7686.393196,0.001978589,Mar,15,15-Mar
Bay Point,Stage 2,15-Feb,113.2,123.3,AF,22258,NULL,NULL,36.778261,-119.4179324,139629988,152088140.7,0.004449161,6273.24953,0.001614825,Feb,15,15-Feb
Bay Point,Stage 2,15-Jan,122,130.8,AF,22258,NULL,NULL,36.778261,-119.4179324,150484616.1,161339244.1,0.004795032,6760.922638,0.00174036,Jan,15,15-Jan
Bay Point,Stage 2,14-Dec,122.9,142,AF,22258,NULL,NULL,36.778261,-119.4179324,151594748.5,175154225.3,0.004830405,6810.798297,0.001753198,Dec,14,14-Dec
Bay Point,Stage 2,14-Nov,131.3,152.4,AF,22258,NULL,NULL,36.778261,-119.4179324,161955984.4,187982422.1,0.005160555,7276.304446,0.001873026,Nov,14,14-Nov
Bay Point,Stage 2,14-Oct,160.6,186.5,AF,22258,NULL,NULL,36.778261,-119.4179324,198096961.8,230044105.7,0.006312149,8900.034227,0.002290998,Oct,14,14-Oct
Bay Point,Stage 2,14-Sep,169.5,195.7,AF,22258,NULL,NULL,36.778261,-119.4179324,209074937.9,241392126,0.00666195,9393.249075,0.002417959,Sep,14,14-Sep
Bay Point,Stage 2,14-Aug,181.4,210.8,AF,22258,NULL,NULL,36.778261,-119.4179324,223753355.4,260017680.9,0.007129662,10052.71612,0.002587715,Aug,14,14-Aug
Bay Point,Stage 2,14-Jul,197.3,220.9,AF,22258,NULL,NULL,36.778261,-119.4179324,243365694.7,272475833.5,0.007754589,10933.85276,0.002814532,Jul,14,14-Jul
Bay Point,Stage 2,14-Jun,191,209.6,AF,22258,NULL,NULL,36.778261,-119.4179324,235594767.8,258537504.4,0.007506976,10584.72315,0.002724661,Jun,14,14-Jun
Glendale,Stage 3,15-Aug,2084.1,2746.9,AF,193300,,20%,34.15013,-118.260367,2570696626,3388247475,0.08191251,13298.99962,0.003423355,Aug,15,15-Aug
Glendale,Stage 3,15-Jul,1928.41,2656.6,AF,193300,,20%,34.15013,-118.260367,2378656053,3276864189,0.075793342,12305.51502,0.003167618,Jul,15,15-Jul
Glendale,Stage 3,15-Jun,1919.24,2535.6,AF,193300,,20%,34.15013,-118.260367,2367345037,3127613054,0.075432929,12246.99968,0.003152555,Jun,15,15-Jun
Glendale,Stage 3,15-May,1882.46,2449.5,AF,193300,,NULL,34.15013,-118.260367,2321977626,3021410386,0.073987344,12012.30019,0.00309214,May,15,15-May
Glendale,Stage II,15-Apr,1993.76,2198.5,AF,193300,,NULL,34.15013,-118.260367,2459264001,2711806791,0.078361828,12722.52458,0.003274962,Apr,15,15-Apr
Glendale,Stage 2,15-Mar,2005.1,2080.3,AF,193300,,NULL,34.15013,-118.260367,2473251670,2566009400,0.078807531,12794.88707,0.003293589,Mar,15,15-Mar
Glendale,Stage 2,15-Feb,1728.1,1790.3,AF,193300,,NULL,34.15013,-118.260367,2131577582,2208300067,0.06792045,11027.30255,0.002838588,Feb,15,15-Feb
Glendale,Stage II,15-Jan,1881.97,1854,AF,193300,,NULL,34.15013,-118.260367,2321373221,2286872772,0.073968086,12009.17341,0.003091335,Jan,15,15-Jan
Glendale,Stage II,14-Dec,1706.29,2106.6,AF,193300,,NULL,34.15013,-118.260367,2104675374,2598449936,0.067063239,10888.1292,0.002802762,Dec,14,14-Dec
Glendale,Stage II,14-Nov,2050.75,2197.57,AF,193300,,NULL,34.15013,-118.260367,2529560053,2710659654,0.080601737,13086.18755,0.003368574,Nov,14,14-Nov
Glendale,Stage 2,14-Oct,2208.29,2491.7,AF,193300,,NULL,34.15013,-118.260367,2723882564,3073463261,0.086793617,14091.47731,0.003627351,Oct,14,14-Oct
Glendale,Stage 2,14-Sep,2355,2570.8,AF,193300,,NULL,34.15013,-118.260367,2904846483,3171031566,0.09255984,15027.65899,0.003868337,Sep,14,14-Sep
Glendale,II,14-Aug,2475.7,2758.9,AF,195800,,NULL,34.15013,-118.260367,3053727574,3403049240,0.097303777,15596.15717,0.004014677,Aug,14,14-Aug
Glendale,Stage 2,14-Jul,2598.2,2668.3,AF,195800,,NULL,34.15013,-118.260367,3204828930,3291295911,0.102118461,16367.86992,0.004213327,Jul,14,14-Jul
Glendale,2,14-Jun,2471.1,2550.5,AF,195800,,NULL,34.15013,-118.260367,3048053564,3145991912,0.097122981,15567.17857,0.004007217,Jun,14,14-Jun
Fruitridge Vista,3,15-Aug,91269385,141912728,G,21441,,36%,36.778261,-119.4179324,345492274,537198219.3,0.011008743,16113.62688,0.004147881,Aug,15,15-Aug
Fruitridge Vista,3,15-Jul,111838531,185494457,G,21441,,36%,36.778261,-119.4179324,423354977.1,702173042.6,0.013489755,19745.11343,0.005082679,Jul,15,15-Jul
Fruitridge Vista,2,15-Jun,84029174,135000969,G,21441,,36%,36.778261,-119.4179324,318085088.5,511034360.2,0.010135443,14835.36628,0.003818838,Jun,15,15-Jun
Fruitridge Vista,2,15-May,91049934,119280274,G,21441,,NULL,36.778261,-119.4179324,344661561.4,451525044.3,0.010982274,16074.88277,0.004137908,May,15,15-May
Fruitridge Vista,2,15-Apr,65927200,108587279,G,21441,,NULL,36.778261,-119.4179324,249561649.2,411047647,0.007952016,11639.45941,0.002996166,Apr,15,15-Apr
Fruitridge Vista,two,15-Mar,61329700,70915400,G,21441,,NULL,36.778261,-119.4179324,232158215.1,268444044,0.007397474,10827.76993,0.002787225,Mar,15,15-Mar
Fruitridge Vista,2,15-Feb,67691600,58895900,G,21441,,NULL,36.778261,-119.4179324,256240631.1,222945278.1,0.008164835,11950.96456,0.003076352,Feb,15,15-Feb
Fruitridge Vista,2,15-Jan,65927200,108570000,G,21441,,NULL,36.778261,-119.4179324,249561649.2,410982238.8,0.007952016,11639.45941,0.002996166,Jan,15,15-Jan
Fruitridge Vista,two,14-Dec,55372600,63796900,G,15000,,NULL,36.778261,-119.4179324,209608134.1,241497584.9,0.00667894,13973.87561,0.003597078,Dec,14,14-Dec
Fruitridge Vista,two,14-Nov,78932700,96833800,G,16800,,NULL,36.778261,-119.4179324,298792831.9,366555880.3,0.009520715,17785.28762,0.004578191,Nov,14,14-Nov
Fruitridge Vista,2,14-Oct,86054600,98515300,G,16800,,NULL,36.778261,-119.4179324,325752161.5,372921051.4,0.010379746,19390.00961,0.00499127,Oct,14,14-Oct
Fruitridge Vista,2,14-Sep,122130000,147910000,G,21441,,NULL,36.778261,-119.4179324,462312432.8,559900367.9,0.014731093,21562.07419,0.005550391,Sep,14,14-Sep
Fruitridge Vista,2,14-Aug,104618700,141895300,G,21441,,NULL,36.778261,-119.4179324,396024938.3,537132247.2,0.012618913,18470.45093,0.004754562,Aug,14,14-Aug
Fruitridge Vista,2,14-Jul,141618000,185431700,G,21441,,NULL,36.778261,-119.4179324,536082552.3,701935481.4,0.0170817,25002.68422,0.006436053,Jul,14,14-Jul
Fruitridge Vista,two,14-Jun,111071200,134914800,G,16800,,NULL,36.778261,-119.4179324,420450312.7,510708175,0.013397201,25026.80433,0.006442262,Jun,14,14-Jun
Culver City,Stage 2 of the WSCP; Stage 1 of CPUC Schedule 14.1,15-Aug,451.6,544.1,AF,36215,NULL,16%,36.778261,-119.4179324,557039775.6,671136718.1,0.017749479,15381.46557,0.003959412,Aug,15,15-Aug
Culver City,Stage 2 of the WSCP; Stage 1 of CPUC Schedule 14.1,15-Jul,430.9,537.5,AF,36215,NULL,16%,36.778261,-119.4179324,531506730.1,662995747.1,0.016935896,14676.42496,0.003777925,Jul,15,15-Jul
Culver City,Stage 2 of the WSCP; Stage 1 of CPUC Schedule 14.1,15-Jun,417.2,517.8,AF,36215,NULL,16%,36.778261,-119.4179324,514608047.8,638696182,0.016397437,14209.80389,0.00365781,Jun,15,15-Jun
Culver City,Stage 2 of the WSCP; Stage 0 of CPUC Schedule 14.1,15-May,413.8,509.9,AF,36215,NULL,NULL,36.778261,-119.4179324,510414214.2,628951686.4,0.016263805,14094.00012,0.003628,May,15,15-May
Culver City,Stage 2,15-Apr,426.1,478.6,AF,36215,NULL,NULL,36.778261,-119.4179324,525586023.9,590343748,0.016747239,14512.93729,0.003735841,Apr,15,15-Apr
Culver City,Stage 2,15-Mar,429,450.9,AF,36215,NULL,NULL,36.778261,-119.4179324,529163117.2,556176339.3,0.016861219,14611.71109,0.003761266,Mar,15,15-Mar
Culver City,Stage 2,15-Feb,360,386.8,AF,36215,NULL,NULL,36.778261,-119.4179324,444052965.5,477110241.8,0.014149275,12261.57574,0.003156307,Feb,15,15-Feb
Culver City,Stage 2,15-Jan,395.3,410.4,AF,36215,NULL,NULL,36.778261,-119.4179324,487594825.7,506220380.7,0.01553669,13463.89136,0.003465801,Jan,15,15-Jan
Culver City,Stage 2,14-Dec,355,437.8,AF,36215,NULL,NULL,36.778261,-119.4179324,437885563.2,540017745.3,0.013952757,12091.27608,0.00311247,Dec,14,14-Dec
Culver City,Stage 2,14-Nov,437.5,468.7,AF,36215,NULL,NULL,36.778261,-119.4179324,539647701.1,578132291.5,0.017195299,14901.22052,0.00383579,Nov,14,14-Nov
Culver City,Stage 2,14-Oct,487.7,515.3,AF,36215,NULL,NULL,36.778261,-119.4179324,601568420.2,635612480.9,0.019168337,16611.02914,0.00427592,Oct,14,14-Oct
Culver City,Stage 2,14-Sep,508.9,526.6,AF,36215,NULL,NULL,36.778261,-119.4179324,627718205.9,649550810.1,0.020001572,17333.09971,0.004461791,Sep,14,14-Sep
Culver City,Stage 2,14-Aug,517.8,544.1,AF,36215,NULL,NULL,36.778261,-119.4179324,638696182,671136718.1,0.020351374,17636.23311,0.004539822,Aug,14,14-Aug
Culver City,Stage 2,14-Jul,538.4,537.5,AF,36215,NULL,NULL,36.778261,-119.4179324,664105879.5,662995747.1,0.021161027,18337.86772,0.004720433,Jul,14,14-Jul
Culver City,Stage 2,14-Jun,526.3,517.8,AF,36215,NULL,NULL,36.778261,-119.4179324,649180765.9,638696182,0.020685454,17925.74254,0.004614346,Jun,14,14-Jun
S San Gabriel,Stage 2 of the WSCP; Stage 1 of CPUC Schedule 14.1,15-Aug,221.4,251.9,AF,27656,NULL,12%,36.778261,-119.4179324,273092573.8,310713727.8,0.008701804,9874.623003,0.002541871,Aug,15,15-Aug
S San Gabriel,Stage 2 of the WSCP; Stage 1 of CPUC Schedule 14.1,15-Jul,214.7,254.4,AF,27656,NULL,12%,36.778261,-119.4179324,264828254.7,313797428.9,0.00843847,9575.797465,0.002464949,Jul,15,15-Jul
S San Gabriel,Stage 2 of the WSCP; Stage 1 of CPUC Schedule 14.1,15-Jun,206.4,241.9,AF,27656,NULL,12%,36.778261,-119.4179324,254590366.9,298378923.2,0.008112251,9205.610605,0.002369658,Jun,15,15-Jun
S San Gabriel,Stage 2 of the WSCP; Stage 0 of CPUC Schedule 14.1,15-May,197.4,236,AF,27656,NULL,NULL,36.778261,-119.4179324,243489042.7,291101388.5,0.007758519,8804.203165,0.00226633,May,15,15-May
S San Gabriel,Stage 2,15-Apr,197.8,223.6,AF,27656,NULL,NULL,36.778261,-119.4179324,243982434.9,275806230.8,0.00777424,8822.043496,0.002270922,Apr,15,15-Apr
S San Gabriel,Stage 2,15-Mar,205.9,210.8,AF,27656,NULL,NULL,36.778261,-119.4179324,253973626.7,260017680.9,0.008092599,9183.310191,0.002363917,Mar,15,15-Mar
S San Gabriel,Stage 2,15-Feb,180.5,186.3,AF,27656,NULL,NULL,36.778261,-119.4179324,222643223,229797409.6,0.007094289,8050.449196,0.002072302,Feb,15,15-Feb
S San Gabriel,Stage 2,15-Jan,195.6,204.8,AF,27656,NULL,NULL,36.778261,-119.4179324,241268777.9,252616798.1,0.007687773,8723.921678,0.002245664,Jan,15,15-Jan
S San Gabriel,Stage 2,14-Dec,191.7,211.5,AF,27656,NULL,NULL,36.778261,-119.4179324,236458204.1,260881117.2,0.007534489,8549.978454,0.002200888,Dec,14,14-Dec
S San Gabriel,Stage 2,14-Nov,201.7,212.9,AF,27656,NULL,NULL,36.778261,-119.4179324,248793008.7,262607989.9,0.007927524,8995.98672,0.002315697,Nov,14,14-Nov
S San Gabriel,Stage 2,14-Oct,225.7,232.4,AF,27656,NULL,NULL,36.778261,-119.4179324,278396539.8,286660858.8,0.008870809,10066.40656,0.002591239,Oct,14,14-Oct
S San Gabriel,Stage 2,14-Sep,230.7,247.3,AF,27656,NULL,NULL,36.778261,-119.4179324,284563942.1,305039717.7,0.009067327,10289.41069,0.002648644,Sep,14,14-Sep
S San Gabriel,Stage 2,14-Aug,241,251.9,AF,27656,NULL,NULL,36.778261,-119.4179324,297268790.8,310713727.8,0.009472153,10748.7992,0.002766897,Aug,14,14-Aug
S San Gabriel,Stage 2,14-Jul,249.2,251.4,AF,27656,NULL,NULL,36.778261,-119.4179324,307383330.6,310096987.6,0.009794442,11114.52598,0.00286104,Jul,14,14-Jul
S San Gabriel,Stage 2,14-Jun,240.4,241.9,AF,27656,NULL,NULL,36.778261,-119.4179324,296528702.5,298378923.2,0.009448571,10722.03871,0.002760008,Jun,14,14-Jun
Galt,3,15-Aug,154.5,239.4,MG,24289,,32%,32.8380151,-117.2024724,584846236.5,906227760.7,0.018635502,24078.64616,0.006198193,Aug,15,15-Aug
Galt,3,15-Jul,156.5,252.4,MG,24289,,32%,32.8380151,-117.2024724,592417061.6,955438123.6,0.018876739,24390.34384,0.006278428,Jul,15,15-Jul
Galt,3,15-Jun,153.4,242,MG,24289,,32%,32.8380151,-117.2024724,580682282.8,916069833.3,0.018502823,23907.21243,0.006154063,Jun,15,15-Jun
Galt,3,15-May,120.7,209.2,MG,24289,,NULL,32.8380151,-117.2024724,456899292.9,791908302.2,0.014558609,18810.95528,0.004842213,May,15,15-May
Galt,3,15-Apr,95.4,144.5,MG,24289,,NULL,32.8380151,-117.2024724,361128355.8,546992111.2,0.01150697,14867.97957,0.003827234,Apr,15,15-Apr
Galt,2,15-Mar,99.4,121.4,MG,24289,,NULL,32.8380151,-117.2024724,376270005.9,459549081.7,0.011989443,15491.37494,0.003987705,Mar,15,15-Mar
Galt,2,15-Feb,68.7,84,MG,24289,N/A,NULL,32.8380151,-117.2024724,260057841.1,317974652.9,0.008286466,10706.81548,0.00275609,Feb,15,15-Feb
Galt,2,15-Jan,70.4,104.2,MG,24289,N/A,NULL,32.8380151,-117.2024724,266493042.4,394439986.1,0.008491517,10971.75851,0.00282429,Jan,15,15-Jan
Galt,2,14-Dec,72.946,104.267,MG,24289,N/A,NULL,32.8380151,-117.2024724,276130702.7,394693608.7,0.008798611,11368.54966,0.00292643,Dec,14,14-Dec
Galt,2,14-Nov,96.6,130.5,MG,24289,N/A,NULL,32.8380151,-117.2024724,365670850.8,493996335.7,0.011651712,15054.99818,0.003875375,Nov,14,14-Nov
Galt,2,14-Oct,148.7,171.3,MG,23647,n/a,NULL,32.8380151,-117.2024724,562890843.8,648441167.1,0.017935917,23803.90087,0.006127469,Oct,14,14-Oct
Galt,2,14-Sep,167.7,216.6,MG,24289,,NULL,32.8380151,-117.2024724,634813682,819920354.9,0.020227662,26135.85088,0.006727747,Sep,14,14-Sep
Galt,2,14-Aug,199.4,239.4,MG,24289,,NULL,32.8380151,-117.2024724,754811259.3,906227760.7,0.024051257,31076.25918,0.00799948,Aug,14,14-Aug
Galt,2,14-Jul,228.1,252.4,MG,24289,,NULL,32.8380151,-117.2024724,863452599.1,955438123.6,0.027512998,35549.12096,0.009150859,Jul,14,14-Jul
Orcutt,Stage 2 of the WSCP; Stage 1 of CPUC Schedule 14.1,15-Aug,489.6,833.2,AF,31872,NULL,32%,36.778261,-119.4179324,603912033.1,1027735919,0.019243014,18948.04321,0.004877501,Aug,15,15-Aug
Orcutt,Stage 2 of the WSCP; Stage 1 of CPUC Schedule 14.1,15-Jul,512.3,879.8,AF,31872,NULL,32%,36.778261,-119.4179324,631912039.5,1085216108,0.020135204,19826.55746,0.005103643,Jul,15,15-Jul
Orcutt,Stage 2 of the WSCP; Stage 1 of CPUC Schedule 14.1,15-Jun,513.3,830.3,AF,31872,NULL,32%,36.778261,-119.4179324,633145520,1024158826,0.020174508,19865.25853,0.005113606,Jun,15,15-Jun
Orcutt,Stage 2 of the WSCP; Stage 0 of CPUC Schedule 14.1,15-May,530.6,824.7,AF,31872,NULL,NULL,36.778261,-119.4179324,654484731.9,1017251335,0.020854459,20534.78702,0.005285952,May,15,15-May
Orcutt,Stage 2,15-Apr,520.9,695.1,AF,31872,NULL,NULL,36.778261,-119.4179324,642519971.5,857392267.5,0.020473215,20159.38665,0.005189318,Apr,15,15-Apr
Orcutt,Stage 2,15-Mar,516.5,559.3,AF,31872,NULL,NULL,36.778261,-119.4179324,637092657.4,689885621.1,0.020300279,19989.10195,0.005145485,Mar,15,15-Mar
Orcutt,Stage 2,15-Feb,390.9,409.6,AF,31872,NULL,NULL,36.778261,-119.4179324,482167511.7,505233596.3,0.015363754,15128.24773,0.00389423,Feb,15,15-Feb
Orcutt,Stage 2,15-Jan,430.2,389.5,AF,31872,NULL,NULL,36.778261,-119.4179324,530643293.8,480440639.1,0.016908383,16649.19973,0.004285745,Jan,15,15-Jan
Orcutt,Stage 2,14-Dec,325.6,529.8,AF,31872,NULL,NULL,36.778261,-119.4179324,401621237.7,653497947.5,0.012797233,12601.06795,0.003243698,Dec,14,14-Dec
Orcutt,Stage 2,14-Nov,469.3,576.5,AF,31872,NULL,NULL,36.778261,-119.4179324,578872379.7,711101485,0.018445152,18162.41151,0.004675268,Nov,14,14-Nov
Orcutt,Stage 2,14-Oct,671.1,721.7,AF,31872,NULL,NULL,36.778261,-119.4179324,827788736.5,890202847.8,0.026376607,25972.28716,0.006685643,Oct,14,14-Oct
Orcutt,Stage 2,14-Sep,675.6,788.7,AF,31872,NULL,NULL,36.778261,-119.4179324,833339398.6,972846038.6,0.026553472,26146.44197,0.006730473,Sep,14,14-Sep
Orcutt,Stage 2,14-Aug,735.8,833.2,AF,31872,NULL,NULL,36.778261,-119.4179324,907594922.2,1027735919,0.028919546,28476.24631,0.007330199,Aug,14,14-Aug
Orcutt,Stage 2,14-Jul,778.1,879.8,AF,31872,NULL,NULL,36.778261,-119.4179324,959771145.7,1085216108,0.030582085,30113.30151,0.0077516,Jul,14,14-Jul
Orcutt,Stage 2,14-Jun,757.8,830.3,AF,31872,NULL,NULL,36.778261,-119.4179324,934731492.4,1024158826,0.029784224,29327.66982,0.007549367,Jun,14,14-Jun
Inglewood,City ordinance has been updated.Level 1,15-Aug,798.05,964.83,AF,86418,,12%,33.9121275,-118.3960602,984379080.9,1190098952,0.031366191,11390.90329,0.002932184,Aug,15,15-Aug
Inglewood,THE CITY ORDINANCE HAS BEEN UPDATED.,15-Jul,787.664,929.818,AF,86418,,12%,33.9121275,-118.3960602,971568152.8,1146912334,0.030957985,11242.65955,0.002894024,Jul,15,15-Jul
Inglewood,THE CITY ORDINANCE HAS BEEN UPDATED.,15-Jun,745.185,947.245,AF,86418,,12%,33.9121275,-118.3960602,919171136.4,1168408198,0.029288409,10636.33892,0.002737948,Jun,15,15-Jun
Inglewood,THE CITY ORDINANCE HAS BEEN UPDATED.,15-May,723.746,874.953,AF,86418,,NULL,33.9121275,-118.3960602,892726548.8,1079237429,0.028445781,10330.33105,0.002659177,May,15,15-May
Inglewood,THE CITY ORDINANCE HAS BEEN UPDATED.,15-Apr,731.636,859.363,AF,86418,,NULL,33.9121275,-118.3960602,902458709.6,1060007468,0.028755886,10442.94834,0.002688166,Apr,15,15-Apr
Inglewood,THE CITY ORDINANCE HAS BEEN UPDATED.,15-Mar,784.879,808.953,AF,86418,,NULL,33.9121275,-118.3960602,968132909.7,997827718.3,0.030848524,11202.90807,0.002883791,Mar,15,15-Mar
